District,District Lat,District Lon,Venue,Venue Lat,Venue Lon,Venue Category
Hammerbrook,53.5468152,10.0265586,Schanzenbäckerei,53.54566061983878,10.024694038937543,Bakery
Hammerbrook,53.5468152,10.0265586,eprofessional,53.54626186464224,10.029079914093018,Business Service
Hammerbrook,53.5468152,10.0265586,Chiyo Sushi Bar,53.544363,10.026389,Sushi Restaurant
Hammerbrook,53.5468152,10.0265586,Betriebssportverband Hamburg,53.547829979610775,10.030419809420675,Gym
Hammerbrook,53.5468152,10.0265586,GFN AG,53.544569169008675,10.024472195618728,Business Service
Hammerbrook,53.5468152,10.0265586,Quality Hotel Ambassador,53.55080696251827,10.02666132211227,Hotel
Hammerbrook,53.5468152,10.0265586,H Süderstraße,53.54538579661201,10.030545943541757,Bus Stop
Hammerbrook,53.5468152,10.0265586,Star Finanz GmbH,53.54373431038808,10.027798218566959,Business Service
Hammerbrook,53.5468152,10.0265586,HypoVereinsbank Hamburg Klostertor SB-Standort,53.54487413202893,10.02206578468092,Bank
Hammerbrook,53.5468152,10.0265586,InnoFit,53.5436852026048,10.029403971647186,Gym
Hammerbrook,53.5468152,10.0265586,McDonald's,53.54263305564838,10.026800647520133,Fast Food Restaurant
Hammerbrook,53.5468152,10.0265586,A&O Hostel Hamburg City,53.550834842989346,10.023368552704165,Hostel
Hammerbrook,53.5468152,10.0265586,H Nagelsweg,53.54333487075185,10.022773471131043,Bus Stop
Hammerbrook,53.5468152,10.0265586,Auto Wichert,53.54861356320552,10.033420085805947,Auto Dealership
Harburg,53.4541741,9.9890136,köz Patara,53.45627411026364,9.985762249716965,Restaurant
Harburg,53.4541741,9.9890136,Öz Urfa Kebab,53.45664049655797,9.98571744554216,Restaurant
Harburg,53.4541741,9.9890136,Sammlung Falckenberg,53.455038655368384,9.987415347183497,Art Gallery
Harburg,53.4541741,9.9890136,Marias Ballroom,53.45513287277708,9.986486704702587,Bar
Harburg,53.4541741,9.9890136,Phoenix Center,53.456159,9.987567,Shopping Mall
Harburg,53.4541741,9.9890136,Rossmann,53.4566975407211,9.98782989540243,Drugstore
Harburg,53.4541741,9.9890136,MediaMarkt,53.45618123318987,9.988199898147514,Electronics Store
Harburg,53.4541741,9.9890136,Ciao Bella,53.4561733,9.9878027,Italian Restaurant
Harburg,53.4541741,9.9890136,H&M,53.456202121363994,9.986697964279188,Clothing Store
Harburg,53.4541741,9.9890136,Central,53.456844723865586,9.985163256026752,Restaurant
Harburg,53.4541741,9.9890136,REWE,53.45599449957972,9.987491898147596,Supermarket
Harburg,53.4541741,9.9890136,Lidl,53.4569405009798,9.984478793876406,Supermarket
Harburg,53.4541741,9.9890136,McDonald's,53.45644328077758,9.987572364418043,Fast Food Restaurant
Harburg,53.4541741,9.9890136,Asia Hung,53.45649119308069,9.987502626983655,Asian Restaurant
Harvestehude,53.5754331,9.9804402,Innocentiapark,53.57812562295014,9.982892897465844,Park
Harvestehude,53.5754331,9.9804402,Holi,53.577256440839356,9.977122662160998,Indie Movie Theater
Harvestehude,53.5754331,9.9804402,Maharani,53.57272525779968,9.979130315317112,Indian Restaurant
Harvestehude,53.5754331,9.9804402,Die Glocke,53.57965203271371,9.979543203441649,Pub
Harvestehude,53.5754331,9.9804402,Brücke,53.57895662324187,9.978303241053034,German Restaurant
Harvestehude,53.5754331,9.9804402,Cafe Nuestro,53.57110313835843,9.981055967237197,Mediterranean Restaurant
Harvestehude,53.5754331,9.9804402,elbfood,53.57121155520216,9.980932666804648,Restaurant
Harvestehude,53.5754331,9.9804402,Karlsons,53.571302,9.980834,Scandinavian Restaurant
Harvestehude,53.5754331,9.9804402,Hopi Steakhouse,53.577567288194786,9.97789786333552,Steakhouse
Harvestehude,53.5754331,9.9804402,"Mathilde, Literatur & Cafe",53.571713526016914,9.976928140299645,Café
Harvestehude,53.5754331,9.9804402,Baku,53.57290257372227,9.978711251251175,Restaurant
Harvestehude,53.5754331,9.9804402,EDEKA Boldt,53.578064932913634,9.976203585080231,Supermarket
Harvestehude,53.5754331,9.9804402,Lidl,53.57592292780559,9.976873397827148,Supermarket
Harvestehude,53.5754331,9.9804402,Dai Nam,53.57226735758764,9.978492232005149,Vietnamese Restaurant
Harvestehude,53.5754331,9.9804402,Budnikowsky,53.57311250772158,9.978229590336463,Drugstore
Harvestehude,53.5754331,9.9804402,heuerstyle - hair & style hamburg,53.57154611476348,9.97707678681789,Salon / Barbershop
Hausbruch,53.4714406,9.8801135,REWE,53.474220732003005,9.875691439967397,Supermarket
Hausbruch,53.4714406,9.8801135,S Neuwiedenthal,53.473022723126434,9.876369508709116,Light Rail Station
Hausbruch,53.4714406,9.8801135,ÄKS Ärztliche Krankenpflege Süderelbe,53.4722782,9.8852427,Home Service
Hausbruch,53.4714406,9.8801135,Din Hau,53.474299484370775,9.876324149211905,Asian Restaurant
Heimfeld,53.4637464,9.9453124,EDEKA,53.46238959669559,9.946807023226887,Supermarket
Heimfeld,53.4637464,9.9453124,TG Heimfeld,53.46335688097946,9.943406411698922,Hockey Field
Heimfeld,53.4637464,9.9453124,Taverna Olympiade,53.461553843301786,9.945555424269587,Taverna
Heimfeld,53.4637464,9.9453124,Bäckerei Hillert,53.46153082800624,9.945280478702292,Bakery
Heimfeld,53.4637464,9.9453124,Bernd´s Schuh und Schlüsseldienst,53.46032,9.942819999999983,Locksmith
Hoheluft-Ost,53.5834338,9.9752203,Eispunkt,53.58300477109756,9.975654311821403,Ice Cream Shop
Hoheluft-Ost,53.5834338,9.9752203,Mansaaf,53.58226500298925,9.972777921291366,Middle Eastern Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Kaffeerösterei Burg,53.583614070793516,9.977056963506708,Café
Hoheluft-Ost,53.5834338,9.9752203,Eis & Innig,53.58153929115625,9.979662734727482,Ice Cream Shop
Hoheluft-Ost,53.5834338,9.9752203,La Caffètteria,53.58436312519528,9.974672482765355,Italian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,stories!,53.580455915365086,9.975336865152814,Bookstore
Hoheluft-Ost,53.5834338,9.9752203,Ono by Steffen Henssler,53.58079741157618,9.97839949578977,Sushi Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Mars Bar,53.58181444171869,9.977710365861878,Deli / Bodega
Hoheluft-Ost,53.5834338,9.9752203,Favorita,53.58154544838603,9.970963098959835,Café
Hoheluft-Ost,53.5834338,9.9752203,Botanic District,53.582598079312774,9.980613423165025,Cocktail Bar
Hoheluft-Ost,53.5834338,9.9752203,Garduong,53.581608893857016,9.971515296901721,Vietnamese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Piment,53.582002,9.979672,French Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Hansebäcker Junge,53.58196156201833,9.971487522125242,Bakery
Hoheluft-Ost,53.5834338,9.9752203,An Khang,53.58349150079334,9.970390354952007,Vietnamese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Cafe Amira,53.58358524498615,9.976817628587623,Café
Hoheluft-Ost,53.5834338,9.9752203,The Boilerman Bar,53.58147659587168,9.970618805771823,Cocktail Bar
Hoheluft-Ost,53.5834338,9.9752203,Casa De Aragon,53.58306884765625,9.975487619999999,Paella Restaurant
Hoheluft-Ost,53.5834338,9.9752203,BalzundBalz,53.57939653829415,9.976766189140527,Café
Hoheluft-Ost,53.5834338,9.9752203,Poletto Winebar,53.585121916429806,9.980840384960175,Wine Bar
Hoheluft-Ost,53.5834338,9.9752203,Was wir wirklich lieben,53.583071396680374,9.981566682846367,Café
Hoheluft-Ost,53.5834338,9.9752203,Isemarkt,53.58038607258305,9.980295612755128,Farmers Market
Hoheluft-Ost,53.5834338,9.9752203,El Chanti Deli,53.58180158574549,9.971596822796812,Burger Joint
Hoheluft-Ost,53.5834338,9.9752203,elbgym Eppendorf,53.581307185203165,9.976990087876832,Gym / Fitness Center
Hoheluft-Ost,53.5834338,9.9752203,dm-drogerie markt,53.579688554633414,9.975163148479396,Drugstore
Hoheluft-Ost,53.5834338,9.9752203,Mutterland,53.58546535896802,9.981756442076856,Gourmet Shop
Hoheluft-Ost,53.5834338,9.9752203,La Quesadilla,53.5822942809581,9.977224776384633,Mexican Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Le Cochinchine,53.584425,9.979976,Vietnamese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Soho Chicken,53.58187423260847,9.972170484477813,Fried Chicken Joint
Hoheluft-Ost,53.5834338,9.9752203,EDEKA Heitmann,53.58086945269172,9.973294384443925,Supermarket
Hoheluft-Ost,53.5834338,9.9752203,Brüder Lund,53.584931,9.980487,Coffee Shop
Hoheluft-Ost,53.5834338,9.9752203,Budnikowsky,53.580716067481454,9.973438697918727,Pharmacy
Hoheluft-Ost,53.5834338,9.9752203,Ristorante Italiano,53.58278111889298,9.98021356702336,Italian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Little Amsterdam,53.581261,9.979486,Café
Hoheluft-Ost,53.5834338,9.9752203,Parandeh Pizza Pasta,53.583241261942284,9.97935900821946,Italian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Vo,53.584366,9.981081,Vietnamese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,EDEKA Schlemmermarkt Struve,53.5844913398127,9.982297676379746,Supermarket
Hoheluft-Ost,53.5834338,9.9752203,Küchenfreunde,53.582217134850126,9.979827744214553,Restaurant
Hoheluft-Ost,53.5834338,9.9752203,COMSPOT Hoheluft,53.579933,9.974914,Electronics Store
Hoheluft-Ost,53.5834338,9.9752203,Tassajara,53.585250503122055,9.981885945955344,Vegetarian / Vegan Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Fitness First Platinum Club,53.58576700811302,9.971995542327932,Gym / Fitness Center
Hoheluft-Ost,53.5834338,9.9752203,Broterbe Gaues,53.580032126704566,9.974302197463144,Bakery
Hoheluft-Ost,53.5834338,9.9752203,Sel Kebap's,53.58399541039516,9.968864646003231,Doner Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Xiao Xiang,53.583214,9.979965,Dim Sum Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Al Volo,53.58145634185827,9.970574407944243,Pizza Place
Hoheluft-Ost,53.5834338,9.9752203,IMARA,53.581142053964676,9.970059653655053,Spanish Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Alnatura,53.579355733880035,9.974984592927855,Organic Grocery
Hoheluft-Ost,53.5834338,9.9752203,EATaliano,53.58308854203556,9.975727336847633,Italian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Speicherstadt Kaffeerösterei,53.584491934337784,9.98237044677496,Café
Hoheluft-Ost,53.5834338,9.9752203,Laufwerk,53.58051527878422,9.973868767601854,Sporting Goods Shop
Hoheluft-Ost,53.5834338,9.9752203,TH²,53.580194046342484,9.979717143394268,Café
Hoheluft-Ost,53.5834338,9.9752203,Bolia,53.58015766187521,9.97520890448105,Furniture / Home Store
Hoheluft-Ost,53.5834338,9.9752203,HerrLich,53.584317060002185,9.96921778618665,Soup Place
Hoheluft-Ost,53.5834338,9.9752203,mymuesli Laden,53.584544279828435,9.982237815856934,Organic Grocery
Hoheluft-Ost,53.5834338,9.9752203,Block House,53.578983870841085,9.97540469059715,Steakhouse
Hoheluft-Ost,53.5834338,9.9752203,Cafe & Bar Celona,53.5853658462862,9.981244835484226,Café
Hoheluft-Ost,53.5834338,9.9752203,Sunset Billiard,53.582379478947296,9.971294455631549,Pool Hall
Hoheluft-Ost,53.5834338,9.9752203,HANOI deli,53.585065410249015,9.981554252316093,Vietnamese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,La Bottega Lentini,53.5842417885867,9.978806668131204,Italian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Din Hau,53.58168583360024,9.97235321558396,Asian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Peter Pane,53.582441300263326,9.971197192800654,Burger Joint
Hoheluft-Ost,53.5834338,9.9752203,REWE,53.57972103081166,9.974330514291955,Supermarket
Hoheluft-Ost,53.5834338,9.9752203,Cucinaria,53.580956623114616,9.976511520441017,Furniture / Home Store
Hoheluft-Ost,53.5834338,9.9752203,Verrückt nach frisch,53.580556816942085,9.975150710207839,Vegetarian / Vegan Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Bäcker Gaues,53.58435336799616,9.98259843007538,Bakery
Hoheluft-Ost,53.5834338,9.9752203,Emek Kebap's,53.58402235708462,9.968692378786152,Kebab Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Belachan Express,53.57924972178204,9.975069420303408,Thai Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Saray Döner  (ehem. Taxel's Futterhütte),53.58182312449368,9.97211303287407,Falafel Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Loewen,53.583989990142,9.97824390882633,Café
Hoheluft-Ost,53.5834338,9.9752203,Pizza Puro,53.580549911019965,9.973322328216312,Pizza Place
Hoheluft-Ost,53.5834338,9.9752203,Osaka Sushi,53.57994795302407,9.974270770017807,Sushi Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Lotusblüte,53.58402194249742,9.977977913849722,Chinese Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Avenue 95,53.58219571574819,9.970204979890465,Hookah Bar
Hoheluft-Ost,53.5834338,9.9752203,My Way,53.580853349041114,9.973288081129617,Asian Restaurant
Hoheluft-Ost,53.5834338,9.9752203,Octopus,53.580164,9.97654,Furniture / Home Store
Hoheluft-Ost,53.5834338,9.9752203,heimlichbar,53.58315322321671,9.970197826764974,Cocktail Bar
Hoheluft-Ost,53.5834338,9.9752203,Mama Trattoria,53.5846904162111,9.980790109973483,Trattoria/Osteria
Hoheluft-Ost,53.5834338,9.9752203,Oxfam,53.58140493476003,9.972786637743159,Thrift / Vintage Store
Hoheluft-West,53.5807542,9.9683313,kropkå,53.580316787280765,9.968255815205945,Café
Hoheluft-West,53.5807542,9.9683313,moki's goodies,53.57957498477021,9.966554203919939,Breakfast Spot
Hoheluft-West,53.5807542,9.9683313,Favorita,53.58154544838603,9.970963098959835,Café
Hoheluft-West,53.5807542,9.9683313,The Boilerman Bar,53.58147659587168,9.970618805771823,Cocktail Bar
Hoheluft-West,53.5807542,9.9683313,Garduong,53.581608893857016,9.971515296901721,Vietnamese Restaurant
Hoheluft-West,53.5807542,9.9683313,Dal Fabbro,53.58046846293319,9.968701029041217,Italian Restaurant
Hoheluft-West,53.5807542,9.9683313,Eppendorfer Grill-Station,53.580277131088366,9.968032406550673,Fast Food Restaurant
Hoheluft-West,53.5807542,9.9683313,Hansebäcker Junge,53.58196156201833,9.971487522125242,Bakery
Hoheluft-West,53.5807542,9.9683313,El Chanti Deli,53.58180158574549,9.971596822796812,Burger Joint
Hoheluft-West,53.5807542,9.9683313,IMARA,53.581142053964676,9.970059653655053,Spanish Restaurant
Hoheluft-West,53.5807542,9.9683313,S&S Grill,53.583064,9.966486,Doner Restaurant
Hoheluft-West,53.5807542,9.9683313,An Khang,53.58349150079334,9.970390354952007,Vietnamese Restaurant
Hoheluft-West,53.5807542,9.9683313,Mansaaf,53.58226500298925,9.972777921291366,Middle Eastern Restaurant
Hoheluft-West,53.5807542,9.9683313,Al Volo,53.58145634185827,9.970574407944243,Pizza Place
Hoheluft-West,53.5807542,9.9683313,Jazzclub Birdland,53.57826475731507,9.96248399939655,Jazz Club
Hoheluft-West,53.5807542,9.9683313,stories!,53.580455915365086,9.975336865152814,Bookstore
Hoheluft-West,53.5807542,9.9683313,Soho Chicken,53.58187423260847,9.972170484477813,Fried Chicken Joint
Hoheluft-West,53.5807542,9.9683313,dm-drogerie markt,53.579688554633414,9.975163148479396,Drugstore
Hoheluft-West,53.5807542,9.9683313,EDEKA Heitmann,53.58086945269172,9.973294384443925,Supermarket
Hoheluft-West,53.5807542,9.9683313,MeridianSpa,53.57990723550155,9.961284747400283,Gym / Fitness Center
Hoheluft-West,53.5807542,9.9683313,Zipang,53.57956496154696,9.966510192682843,Japanese Restaurant
Hoheluft-West,53.5807542,9.9683313,Eisliebe,53.5801016655149,9.967800910452803,Ice Cream Shop
Hoheluft-West,53.5807542,9.9683313,Sel Kebap's,53.58399541039516,9.968864646003231,Doner Restaurant
Hoheluft-West,53.5807542,9.9683313,Café Fele,53.578665943260255,9.97423995075751,Café
Hoheluft-West,53.5807542,9.9683313,Budnikowsky,53.580716067481454,9.973438697918727,Pharmacy
Hoheluft-West,53.5807542,9.9683313,Ufer,53.57847745649046,9.974696754928706,Wine Bar
Hoheluft-West,53.5807542,9.9683313,Broterbe Gaues,53.580032126704566,9.974302197463144,Bakery
Hoheluft-West,53.5807542,9.9683313,COMSPOT Hoheluft,53.579933,9.974914,Electronics Store
Hoheluft-West,53.5807542,9.9683313,Alnatura,53.579355733880035,9.974984592927855,Organic Grocery
Hoheluft-West,53.5807542,9.9683313,Happy Ballon,53.579739239000965,9.966865758021662,Gift Shop
Hoheluft-West,53.5807542,9.9683313,Laufwerk,53.58051527878422,9.973868767601854,Sporting Goods Shop
Hoheluft-West,53.5807542,9.9683313,HerrLich,53.584317060002185,9.96921778618665,Soup Place
Hoheluft-West,53.5807542,9.9683313,Sunset Billiard,53.582379478947296,9.971294455631549,Pool Hall
Hoheluft-West,53.5807542,9.9683313,Bolia,53.58015766187521,9.97520890448105,Furniture / Home Store
Hoheluft-West,53.5807542,9.9683313,Peter Pane,53.582441300263326,9.971197192800654,Burger Joint
Hoheluft-West,53.5807542,9.9683313,Din Hau,53.58168583360024,9.97235321558396,Asian Restaurant
Hoheluft-West,53.5807542,9.9683313,REWE,53.57972103081166,9.974330514291955,Supermarket
Hoheluft-West,53.5807542,9.9683313,Mama Rosa,53.58013064562594,9.961425152246578,Italian Restaurant
Hoheluft-West,53.5807542,9.9683313,Emek Kebap's,53.58402235708462,9.968692378786152,Kebab Restaurant
Hoheluft-West,53.5807542,9.9683313,Bäckerei Hagelstein,53.57743229653425,9.970907041396078,Bakery
Hoheluft-West,53.5807542,9.9683313,Avenue 95,53.58219571574819,9.970204979890465,Hookah Bar
Hoheluft-West,53.5807542,9.9683313,Belachan Express,53.57924972178204,9.975069420303408,Thai Restaurant
Hoheluft-West,53.5807542,9.9683313,Pizza Puro,53.580549911019965,9.973322328216312,Pizza Place
Hoheluft-West,53.5807542,9.9683313,Verrückt nach frisch,53.580556816942085,9.975150710207839,Vegetarian / Vegan Restaurant
Hoheluft-West,53.5807542,9.9683313,Saray Döner  (ehem. Taxel's Futterhütte),53.58182312449368,9.97211303287407,Falafel Restaurant
Hoheluft-West,53.5807542,9.9683313,Osaka Sushi,53.57994795302407,9.974270770017807,Sushi Restaurant
Hoheluft-West,53.5807542,9.9683313,Hollywood Canteen,53.579643032331475,9.96358036994934,Diner
Hoheluft-West,53.5807542,9.9683313,Coffeeteria,53.580433240000005,9.9683922,Café
Hoheluft-West,53.5807542,9.9683313,My Way,53.580853349041114,9.973288081129617,Asian Restaurant
Hoheluft-West,53.5807542,9.9683313,heimlichbar,53.58315322321671,9.970197826764974,Cocktail Bar
Hoheluft-West,53.5807542,9.9683313,Oxfam,53.58140493476003,9.972786637743159,Thrift / Vintage Store
Hoheluft-West,53.5807542,9.9683313,Cúcci - Vietnamesische Küche,53.583834,9.970063,Vietnamese Restaurant
Hoheluft-West,53.5807542,9.9683313,Small Coffee Lounge,53.58416870326654,9.969344456679748,Coffee Shop
Hohenfelde,53.561882,10.0211917,Sagners,53.56222741402446,10.016852429831781,Restaurant
Hohenfelde,53.561882,10.0211917,Alster-Schwimmhalle,53.560592846218185,10.022315432328462,Pool
Hohenfelde,53.561882,10.0211917,Crowne Plaza Hamburg - City Alster,53.5627754,10.0196295,Hotel
Hohenfelde,53.561882,10.0211917,The George,53.561009558052504,10.015068820246265,Hotel
Hohenfelde,53.561882,10.0211917,Alster-Grillwiese,53.5642610309579,10.015972974896263,Park
Hohenfelde,53.561882,10.0211917,DaCaio,53.561012680253135,10.015051800238925,Italian Restaurant
Hohenfelde,53.561882,10.0211917,Opitz,53.56488905016366,10.018621868054554,German Restaurant
Hohenfelde,53.561882,10.0211917,Campari Lounge,53.561095875044764,10.014862709122966,Hotel Bar
Hohenfelde,53.561882,10.0211917,La Serenissima,53.56382496056404,10.024135239565503,Italian Restaurant
Hohenfelde,53.561882,10.0211917,Novotel Hamburg City Alster,53.55881502569591,10.024953592965712,Hotel
Hohenfelde,53.561882,10.0211917,Lohmühlenpark,53.558991,10.016468,Park
Hohenfelde,53.561882,10.0211917,Vezos,53.56602719125595,10.019473617283259,Greek Restaurant
Hohenfelde,53.561882,10.0211917,Spanische Treppe,53.565519462333796,10.019009638998291,Tapas Restaurant
Hohenfelde,53.561882,10.0211917,Alstercafe,53.561572566802944,10.02207867301524,Bakery
Hohenfelde,53.561882,10.0211917,Anleger 1870,53.56573176041484,10.019147167376302,Restaurant
Hohenfelde,53.561882,10.0211917,King George bar & restaurant,53.56295719906548,10.019331765044674,Hotel Bar
Hohenfelde,53.561882,10.0211917,Hamburger Kanu Club,53.56248986269432,10.017117861865241,Sports Club
Hohenfelde,53.561882,10.0211917,Schanzenbäckerei,53.55757693239092,10.020935499748733,Bakery
Hohenfelde,53.561882,10.0211917,Tom-Yam,53.5662988037953,10.020734367745627,Thai Restaurant
Hohenfelde,53.561882,10.0211917,H Mundsburger Brücke,53.56597549680232,10.019592882003558,Bus Stop
Hohenfelde,53.561882,10.0211917,Schwanenwikbrücke,53.565488879018,10.01672975034293,Bridge
Horn,53.5540624,10.0889179,Café May,53.55384691488541,10.081944217076876,Café
Horn,53.5540624,10.0889179,REWE,53.554082887043606,10.086522429970845,Supermarket
Horn,53.5540624,10.0889179,Restaurant Dubrovnik,53.55362514481715,10.083694234312455,Mediterranean Restaurant
Horn,53.5540624,10.0889179,Hermes-Apotheke,53.553834,10.085617,Pharmacy
Horn,53.5540624,10.0889179,Nur Hier im EKZ Horn,53.553872424272654,10.085365527722944,Bakery
Horn,53.5540624,10.0889179,Baris Grillhaus,53.55394005775296,10.085224,Turkish Restaurant
Horn,53.5540624,10.0889179,Lisa-Niebank-Park,53.5512611467971,10.09094172736203,Park
Hummelsbüttel,53.6397433,10.0395255,Ristorante L'Aurora,53.64081495855901,10.036740508351784,Italian Restaurant
Hummelsbüttel,53.6397433,10.0395255,Oasis,53.640653,10.037366,Liquor Store
Hummelsbüttel,53.6397433,10.0395255,Budnikowsky,53.640929579632626,10.037374945986011,Pharmacy
Hummelsbüttel,53.6397433,10.0395255,H Hummelsbüttler Hauptstraße,53.64093759308623,10.037144588559574,Bus Stop
Hummelsbüttel,53.6397433,10.0395255,H Distelkoppel,53.636611561567,10.043406931623112,Bus Stop
Iserbrook,53.5781026,9.8280542,Hansebäcker Junge,53.57605863260796,9.82376767159054,Bakery
Iserbrook,53.5781026,9.8280542,Lidl,53.575766854622096,9.824620485305786,Supermarket
Iserbrook,53.5781026,9.8280542,Fressnapf,53.57560005221776,9.825863055085197,Pet Store
Iserbrook,53.5781026,9.8280542,Hamburger Sparkasse,53.57620003591595,9.822700023651123,Bank
Iserbrook,53.5781026,9.8280542,H Schenefelder Holt,53.58222046974702,9.830304069864157,Bus Stop
Iserbrook,53.5781026,9.8280542,Pilatesstudio,53.574789,9.832798,Pilates Studio
Jenfeld,53.5772,10.1281,ALDI NORD,53.578721566232595,10.129244183335327,Supermarket
Jenfeld,53.5772,10.1281,Sporthalle Jenfelder Allee,53.57803462600096,10.124667934720511,Gym / Fitness Center
Jenfeld,53.5772,10.1281,H Jenfelder Allee,53.574827750593656,10.126858932006847,Bus Stop
Jenfeld,53.5772,10.1281,HFV Sportschule,53.58030749578745,10.130368027676603,Soccer Field
Jenfeld,53.5772,10.1281,Jenfelder Moor,53.57623820358083,10.121025303862224,Park
Kirchwerder,53.4206766,10.1999146,Basketball-Court Kirchwerder,53.420870304107666,10.203353762626648,Basketball Court
Kirchwerder,53.4206766,10.1999146,Partylite Beraterin Sara-Maria Pletat,53.424642,10.200669,Furniture / Home Store
Kleiner Grasbrook,53.5285492,9.9976944,Hafenmuseum Hamburg,53.525323276871625,10.000156356238257,History Museum
Kleiner Grasbrook,53.5285492,9.9976944,MS Bleichen,53.526881172476735,10.000404097734052,Boat or Ferry
Kleiner Grasbrook,53.5285492,9.9976944,Bungee Jumping Hafenkran,53.52645075788181,10.00025289151253,General Entertainment
Kleiner Grasbrook,53.5285492,9.9976944,Hansahafen,53.52589832241502,10.00019305222753,Harbor / Marina
Langenbek,53.4321415,9.9893107,Sky,53.432509199271614,9.986515349763721,Shopping Mall
Langenbek,53.4321415,9.9893107,Markant Markt Hamburg Gordonstr.,53.4327269,9.9867831,Supermarket
Langenbek,53.4321415,9.9893107,H Buchholzer Weg,53.43196853365527,9.983450369198275,Bus Stop
Langenbek,53.4321415,9.9893107,Restaurant Mediterran,53.431621,9.983167,Eastern European Restaurant
Langenhorn,53.6633,10.0083,Micecloud Solutions GmbH,53.66376934409392,10.005948543548584,Business Service
Langenhorn,53.6633,10.0083,Sportanlage Beckermannweg,53.664489832214876,10.00720078754129,Football Stadium
Langenhorn,53.6633,10.0083,clever fit Hamburg-Langenhorn,53.66314509,10.00351414,Gym / Fitness Center
Langenhorn,53.6633,10.0083,Bäckerei Boldt,53.66741,10.010856,Bakery
Lemsahl-Mellingstedt,53.6811,10.0867,martcastle,53.681878040958615,10.086232423782349,Medical Supply Store
Lohbrügge,53.5063478,10.2086426,Alt Lohbrügger Hof,53.502744552923716,10.20581195411579,Hotel
Lohbrügge,53.5063478,10.2086426,REWE Tamara Hegedüs,53.503811,10.212129,Supermarket
Lohbrügge,53.5063478,10.2086426,MR-Performance-Hamburg,53.50792,10.20525269999996,Electronics Store
Lohbrügge,53.5063478,10.2086426,H Binnenfeld Redder,53.50385834585465,10.210775226102253,Bus Stop
Lohbrügge,53.5063478,10.2086426,"Fotostudio ""MaDeJRe""",53.5048502,10.203824199999985,Photography Studio
Lokstedt,53.6023971,9.9566624,Horn,53.60074795757805,9.956643695636899,Bakery
Lokstedt,53.6023971,9.9566624,Kleines Hofcafé,53.600883,9.955906,Café
Lokstedt,53.6023971,9.9566624,Il Tramonto,53.60054775457443,9.956705698727946,Italian Restaurant
Lokstedt,53.6023971,9.9566624,REWE,53.60179295792357,9.954414328075377,Supermarket
Lokstedt,53.6023971,9.9566624,Hotel Engel,53.6063000090088,9.955765408859993,Hotel
Lokstedt,53.6023971,9.9566624,McDonald's,53.6022966795721,9.962099589415635,Fast Food Restaurant
Lokstedt,53.6023971,9.9566624,Von-Eicken-Park,53.60330325766537,9.957046508789062,Park
Lokstedt,53.6023971,9.9566624,Netto City,53.59980111,9.96157268,Supermarket
Lokstedt,53.6023971,9.9566624,Budnikowsky,53.59962249825986,9.961995617320776,Pharmacy
Lurup,53.5929519,9.874564,Lurup Center,53.59184002802983,9.8738179536312,Shopping Mall
Lurup,53.5929519,9.874564,Schweinske,53.59265065798622,9.871190051021976,German Restaurant
Lurup,53.5929519,9.874564,Taverna Zorbas,53.59036516615062,9.874348640441895,Taverna
Lurup,53.5929519,9.874564,Kaufland,53.591594970453066,9.874283917188174,Supermarket
Lurup,53.5929519,9.874564,Big Easy,53.592028948456424,9.873399846237495,Gastropub
Lurup,53.5929519,9.874564,mai-mai,53.59197539087868,9.873641268420586,Asian Restaurant
Lurup,53.5929519,9.874564,Hamburger Sparkasse,53.59251117686246,9.871596693992615,Bank
Lurup,53.5929519,9.874564,Krüger`s foodFactory,53.59209999999999,9.88063,Food & Drink Shop
Lurup,53.5929519,9.874564,H Rugenbarg (Nord),53.58892484924156,9.875551514706899,Bus Stop
Lurup,53.5929519,9.874564,Restaurant Wappenhof & Dubrovnik,53.58871091428001,9.875757843024404,Restaurant
Marienthal,53.5651302,10.0823813,Lidl,53.56134033861165,10.079151391983032,Supermarket
